user,restoran,text,pesanan,harga,lokasi,kategori,rating
henie_herliani,Sumeragi,"Ke 2 kalinya makan disini, ada taman baru dilantai 2 dengan nuansa Jepang. Ada yukata juga yg bisa dipakai buat foto2. Ada meeting room juga yg bisa di pesan untuk acara2 khusus. Paket bonze grill & buffet, ditambah dengan shabu2. Kaldu nya ada 3 macem : kaldu, miso & tomyum. # buffet :- soup - kerang hijau spicy - yakisoba - agemono- green tea - cappucino- infused water - ice cream - takoyaki- dorayaki- sushi- bubur kacang - es buah - buah potong - puding - hot coffe & ice tea # kaldu tomyum nya juara, ditambah potongan cabe rawit jadi seger banget. # potongan daging sapi & ayamnya pas, bisa dibakar / dimasukin ke kuah shabu2. # green tea, cappucino nya berasa banget, manisnya pas. Favorit banget 👍# ice cream nya juga enak ada 2 rasa yg coklat & vanilla. # dorayaki nya lembut & enak, apalagi ditambah topping es krim bikin mantul rasanya 👌# bubur ketan itemnya enak & lembut, manisnya pas, santannya gurih.","Paket bronze  grill & buffet, Shabu2"," Rp. 100.000 - Rp. 200.000


",Riau,Jepang,4.0
henie_herliani,Mie Baso Mas Tanto,"Warung baso yang selalu penuh, tempatnya biasa aja, tapi rasa basonya juara banget 👌 - baso biasa : baso sedang dengan isian daging cincang. Kenyalnya pas, dagingnya berasa, cincang nya enak & gurih. Baso kecil polosnya juga enak. - baso jumbo : ada 2 pilihan : # baso jumbo isi telor & cincang # baso jumbo isi cincang & urat Beli yg isi telor & cincang. Telornya full 1 biji, cincang nya juga banyak. Rasanya enak, gurih & kenyalnya pas 👌Porsinya mengenyangkan, mienya lembut & enak.","Baso jumbo, Baso biasa"," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Restoran Sederhana,"Ke 2 kalinya makan disini, nyoba menu lain. Banyak menu yg bikin ngiler dan pengen coba semuanya 😅- rendang : ga usah diragukan lagi, rasanya enak & mantap 👌- dendeng batokok : dagingnya empuk, gurih, bumbunya medok. - ayam pop : empuk & gurih rasanya. - jengkol : lembut, bumbunya mantep. - sop iga : porsinya banyak, dagingnya empuk, kuah kaldu nya enak & gurih. - sayur nangka : nangkanya empuk, bumbunya berasa. - sambel ijo : enak tapi kurang pedas. - puding : manis & lembut - susu soda : seger soda & manisnya susu bercampur pas. - es jeruk : seger, berasa jeruknya. Cuman manisnya kurang berasa.","Rendang, Dendeng Batokok, Ayam Pop, Jengkol, Sop Iga, sayur nangka, Puding, Susu Soda, Es Jeruk, Sambel Ijo"," Rp. 50.000 - Rp. 100.000


",Pasteur,Indonesia,4.0
henie_herliani,Chouppang,"Suka liat kue ikan klo lagi nonton drakor 😆. Eh ada tokonya dkt rumah, jadi nyoba aja. Harganya flat 8 rb / pcs. Isian topping nya banyak, kue ikannya juga gendut 😁 ada 8 pilihan rasa 👌- choco cheese : ada coklat + parutan keju didalam kue nya. Rasanya enak & perpaduan nya pas jadi manis & gurih. Best seller nya 👍- matcha : berasa banget matcha nya tapi pas. - blueberry : rasanya enak seger , mesti dicoba. - red beans : rasa asli dari kue ikan , beans nya berasa & manis.","choco cheese, Matcha, blueberry, Red beans"," < Rp. 50.000


",Antapani,Snack,3.8
henie_herliani,Al Jazeerah Signature,"Restonya besar, tampilannya mewah, menunya banyak, rasanya enak, pelayanannya cepat & ramah.Resto ini suka dipakai buat pemotretan juga. Ada liftnya juga buat ke lantai 2 . - nasi mandhi regular lamb : nasi basmati kaya rempah, porsinya bisa buat berdua. Ada topping kismis nya, rasanya enak & unik. Warna nasinya putih. Daging kambingnya juga empuk, ga bau & kaya rasa. - nasi kabsah regular lamb : nasi basmati dengan bumbu rempah & pasta tomat. Nasinya warna kuning, bumbunya berasa & enak. Daging kambingnya enak & empuk - nasi biryani regular lamb : nasi basmati dengan bumbu rempah, yoghurt juga. Nasinya berwarna putih. Rasanya enak, kaya rasa. Daging kambingnya empuk, enak, bumbunya berasa.- lamb curry : bumbunya lekoh banget, dagingnya empuk dan rasanya enak banget. - pita bread : rotinya gendut, tapi empuk pas digigit. Rasanya enak, mau dimakan original atau di cocol sama menu yg lain juga enak. - hummus : pasta kacang yg dimakan bareng pita bread. Berasa kacangnya, ada olive oilnya juga. - greek moussaka : terong ungu yg di slice, ditambah potongan daging cincang & ditambah keju Mozzarella yg di torch. Rasanya enak & gurih, dimakan bareng pita bread bikin tambah enak. - chicken kuftah : daging ayam yg di oven, rasanya enak, rempahnya berasa. Dimakan dengan roti. - tropical fruit slice : cake nya empuk, manisnya pas, berasa buahnya. - yoghurt : yoghurt yang dicampur dengan susu kambing, rasanya enak banget 👌- moroccan tea : teh nya berasa, ada rasa mint nya, sejuk ditenggorokan. Mau original atau ditambah gula juga tetep enak 👌","Mandhi regular lamb, Kabsah regular lamb, Biryani regular lamb, Hummus, Lamb Curry, pita bread, Greek Moussaka, Chicken kuftah, Tropical fruit slice, Yoghurt, Moroccon tea"," > Rp. 200.000


",Riau,Arab/Timur Tengah,3.8
henie_herliani,HittoBitto,"Nyoba menu sushi disini, lagi ada diskon 20 ℅ buat semua menu sushi. Sajian sushi di sini unik2, rasanya juga enak. Pertama nyoba sushi, ternyata rasanya enak 😁- cheese crispy tuna : sushi dengan isian tuna & keju diluarnya. nasinya enak, lembut, rasanya pas dengan  tuna & kejunya. - chicken cheese roll : sushi dengan isian ayam, krim keju, tobiko, alpukat. Rasanya enak & gurih. - ceunchi shrimp roll : sushi dengan isian udang, alpukat & mayo. Rasanya creamy & gurih. - matcha latte : matcha nya berasa banget, cuman manisnya kurang.","cheese crispy tuna, chicken cheese roll, Ceunchi shrimp roll, Matcha Latte"," > Rp. 200.000


",Trunojoyo,Jepang,3.8
henie_herliani,Dapoer Heritage by Dapoer Penyet,"Tempatnya luas & cozy, makanan &  minumannya juga enak. - salad rujak pomelo : bulir jeruk bali yg dicampur dengan kuah asem & bumbu2. Dikasih toping kacang. Rasanya seger, gurih & enak. - iga konro bakar : porsinya besar, dagingnya empuk, bumbunya enak banget.kuahnya kurang berasa, tapi sambelnya juara banget. - ayam betutu : medok banget bumbunya, dagingnya empuk & besar, gurih & enak. - nasi bakar cumi medok : nasinya dimasak dengan tinta cumi jadi berwarna hitam, rasanya enak & gurih. Cuminya enak, sambelnya juga enak. Menu yang paling juara & wajib di coba. - nasi bakar komplit ayam : nasinya enak & gurih, ayam gorengnya mantep, sambelnya juga enak. - nasi bire : nasi dengan campuran kecombrang yang kuat banget. - sop buah kelapa : wajib dipesan, karena bisa buat dimakan 3 - 4 org dengan harga 35 rb saja. Isian buahnya banyak : ada semangka, melon, alpukat, kuahnya manis & enak.","salad rujak pomelo, iga konro bakar, Ayam Betutu, nasi bakar cumi medok, Nasi bakar komplit ayam, nasi bire, Sop Buah Kelapa"," Rp. 50.000 - Rp. 100.000


",Supratman,Indonesia,4.0
henie_herliani,Teras Sore Cafe,"Tempatnya lumayan tersembunyi, tapi pas nyampe enak adem, betah. Ada hotel disekelilingnya, ditengahnya teras sore. Disini menunya lumayan bervariasi, menu rumahan. - pisang goreng sore : pisang yg digoreng tepung, ditaburi parutan keju & meses coklat. Pisangnya manis & empuk, enak wajib dicoba. - kentang putin : French fries yang ditaburi saus carbonara & keju Mozzarella yg ditorch , perpaduan saus & kejunya cocok . - tempe mendoan : perpaduan tepung & tempe yang pas, ada irisan cabe rawit nya juga, digoreng garing. Ada cocolan kecap nya juga. Cocok buat temen nongkrong - spring roll : isi nya ada jamur, sayuran & ayam, digoreng garing, ada cocolan saus cabenya juga. Rasanya enak & pas. - loco moco : menu jagoannya teras sore.nasi dengan topping ayam & telur. butter ricenya kurang berasa, ayamnya enak & empuk, telornya pas. - chicken mozaru : nasi dengan topping ayam crispy & keju Mozzarella. Ayamnya enak berasa bumbu, garing diluar tapi lembut pas digigitnya.kejunya nambah rasa gurih, cuman butter ricenya kurang berasa. - ayam goreng : bumbu ayamnya enak & berasa gurih. Disajikan dengan tempe, tahu, sambel & nasi juga. Sambelnya pedas nendang, cuman kurang gurih. - green tea : green tea nya berasa banget, cuman manisnya kurang.","Pisang goreng sore, Kentang Putin, tempe mendoan, Spring Roll, Loco Moco, Chicken Mozaru, Green Tea, Ayam Goreng"," Rp. 50.000 - Rp. 100.000


",Arcamanik,Kafe,4.0
henie_herliani,Layung Coffee,"Tempat ngopi terniat dalam menyajikan makanan nya. Plating nya cantik, rasanya enak, harganya terjangkau, tempatnya bikin betah, pelayanan nya oke. - rise & shine : susu full cream yg dipadukan dengan buah strawberry, rasanya segar, cuman kurang berasa manis. - chicken butter : bumbunya berasa, potongan ayamnya besar2, garing ayamnya tapi lembut. Porsinya pas. - bakmie blackpepper : tekstur mienya pas, rasanya enak, bumbunya pas, daging blackpepper nya juga lembut . Pangsit gorengnya nambah tekstur. - iga bakar : iga nya lembut, bumbunya enak & berasa. Ada sayurannya juga . Kentang balado nya enak banget. Sambelnya juara, pedas & rasanya mantul banget.","Rise & Shine, Chicken butter, Bakmie Blackpepper, Iga Bakar"," Rp. 50.000 - Rp. 100.000


",Arcamanik,Kafe,4.0
henie_herliani,Gampoeng Aceh,"Pertama nyoba makanan aceh. Ternyata bumbunya strong. Menu makanan nya khas bumbunya. - es alpukat milo : perpaduan alpukat & milonya ga nyatu, rasanya misah gitu. Alpukat nya yg bagian bawah ada yg berasa pait, - teh tarik : perpaduan yang pas teh & susunya, enak dan lekoh. - es amerikano : kopinya berasa banget, tapi ga manis. - tumis kangkung : bumbunya kaya rasa, kangkungnya juga segar. - roti cane keju susu : rotinya garing & lembut, ditambah taburan keju & dicocol kental manis. Porsinya lumayan, rasanya pas. - roti cane kari kambing : bumbunya berasa, dagingnya empuk, ditambah roti canenya bikin rasanya pas. - ayam tangkap : ayam yg digoreng garing, rasanya kaya rempah, ada cocolan khas gampoeng aceh.","Teh Tarik, Tumis Kangkung, Roti Cane Keju Susu, roti cane kari kambing, Ayam Tangkap, Es Alpukat Milo, Es Amerikano"," Rp. 50.000 - Rp. 100.000


",Cihampelas,Indonesia,3.6
henie_herliani,Tobo Japanese Chicken,"Pas masuk ke restonya nuansanya Jepang banget. Nyoba menu2 cemilan disini, lumayan banyak pilihannya. - chicken skin : enak & kriuk , kulitnya juga lebar2 . Cuman dalam 1 sajian ada yg rada amis kulitnya. - ebi furay : ukurannya panjang, cuman pas digigit keliatan udangnya sedikit, lebih byk tepung 😁 rasanya enak, garing juga. - egg chicken roll : daging & telornya berasa, bumbunya juga enak, lembut & garing saat digigit. - gyoza : kulitnya kriuk, dagingnya juga berasa. - karaage : potongannya lumayan besar2, dicocol sausnya pas banget - shrimp roll : garing tapi pas digigit lembut, dagingnya juga berasa- tsukune holy chesee : bola2 ayam yg digoreng tepung, enak, gurih, ditambah saus kejunya jadi mantep banget. - wings volcano spicy : sayap yg digoreng dan ditambah saus. Saus nya berasa pedas dari bubuk cabe - wings gomadare : saus nya berasa wijen, ayamnya enak garing tapi empuk pas di gigit. - milo : milonya berasa pas - puding : imut ukurannya tapi rasanya enak, manisnya pas, lembut.","chicken skin, Ebi Furay, Egg Chicken Roll, Gyoza, Karaage, Shrimp Roll, Tsukune, Wings volcano spicy, Wings gomadare, Puding"," Rp. 50.000 - Rp. 100.000


",Riau,Jepang,3.8
henie_herliani,Amo Pizzeria,"Tempatnya sebrang taman super hero, bisa sambil ngasuh makan pizza. Pizza disini tipis & garing, tetep enak walaupun sudah dingin. - chocolate cheese bomb : tampilannya biasa tapi rasanya juara. Ada buletan keju dipinggir pizzanya, sesuai namanya pas digigit bom banget enak. Ada toping coklat diatasnya, jadi perpaduan keju & coklat yang mantul. - berries amochirella : pizza manis ada topping mochinya. Saus pizzanya dari buah berries, jadi seger rasanya. Mochinya rasa original & gula aren, bentuknya panjang2 gitu. Pas digigit lembut & meleleh. Perpaduan mochi & berries nya cocok banget- bbq meaty pizza : saus tomat nya berasa & pas. Dagingnya juga berasa & enak. Keju nya juga melimpah","Chocolate cheese bomb regular, Berries amochirella regular, Bbq meaty pizza"," Rp. 50.000 - Rp. 100.000



Makasih Infonya!

Kamu belum login,",Riau,Italia,3.6
henie_herliani,Matsuri Jiro,"Nuansa restonya Jepang banget. - saikoro steak : dagingnya cube dengan butter saus, rasanya kurang berasa. Dagingnya full, enak & lembut. - tori charcoal karage : ayam yang dimasak dengan arang, jadi item gitu ayamnya. Tapi rasanya enak, garing, bumbunya juga berasa. - wagyu don : nasinya enak bumbunya berasa, wagyunya lembut & enak.","Saikoro Steak, tori charcoal karage, Wagyu Don"," Rp. 100.000 - Rp. 200.000


",Setiabudhi,Jepang,3.8
henie_herliani,Yujuce,"Tempatnya mungil, ada beberapa pilihan menu mille crepes, mojitos sama juice juga. - Crunchy strawberry : ukurannya tinggi, krimnya enak pas ga giung, rasa coklat & strawberry bikin rasanya menyatu dengan sempurna. - red velvet : krimnya enak ga giung, cuman rasa red velvet nya kurang berasa. Tinggi mille crepesnya beda dengan yg Crunchy strawberry , lebih pendek.","Crunchy strawberry, Red Velvet"," < Rp. 50.000


",Cilaki,Kafe,3.8
henie_herliani,Tatsu Ramen & Izakaya,"Penasaran karena banyak yg bilang ramen terenak 🧐Penampilan restonya seru dengan gambar2 di dinding2nya, rame tapi bikin suasana ceria. - originaru ramen spesial : kuahnya enak, rasanya pas, kaya rasa banget dari bumbu2nya. Tekstur mie nya pas, ada topping jagung pipil, daun bawang juga. Ayamnya disajikan dengan potongan yg besar2, tapi lembut pas digigit. Norinya juga lebar2, disajikan utuh dipinggir mangkok. Ada potongan telur rebus nya juga, karena beli ukuran large jadi porsinya banyak & mengenyangkan. - greentea tatsu ramen : kuah greentea, awalnya terasa aneh dilidah, tapi lama2 rasanya enak.rasa yg unik tapi masuk ke ramennya. Potongan karagenya hanya disajikan 3 pcs, tapi ukurannya besar2. Karagenya enak, gurih & garing. Ada potongan telur rebusnya juga, jamur juga nori. - orange nestle : rasanya manis & segar - ocha dingin : tehnya berasa & pas. # ramennya enak cuman bagi saya penyuka pedas ada yang kurang dari makan ramen disini. Harusnya disediakan cabe rawit iris / sambel di meja. Karena klo pake bubuk cabe, ga berasa pedasnya.","Orijinaru ramen spesial, Greentea Tatsu Ramen, Orange nestle, Ocha Dingin"," Rp. 50.000 - Rp. 100.000


",Riau,Jepang,3.8
henie_herliani,IKEA Kota Baru Parahyangan,"Pertama ke ikea kota baru parahyangan, wajib banget nyoba makanannya 😁- Swedish meatball : baso ala swedia 😁dalam 1 menu isinya ada 12 pcs. Basonya lembut, full daging, rasanya enak gurih. Mashed potatonya lembut berasa kejunya, porsinya juga lumayan. Sayuran nya juga banyak ada potongan wortel, jagung & kacang polong. Benar2 porsi mengenyangkan. - kids chicken drum : ayam gorengnya enak, potongan paha bawah utuh. Ada sayuran juga mashed potatonya juga, porsinya pas buat anak2. - softdrink : ada kopi, teh, coca cola, fanta, sprite, fresh tea lemon, fresh tea melati. Bayarnya 1x , tapi boleh refill sepuasnya.","Swedish Meatball, Softdrink, Kids chicken drum"," Rp. 50.000 - Rp. 100.000


",Kota Baru Parahyangan,Barat,3.8
henie_herliani,Roemah Legit,"Ke 2 kalinya ke roemah legit, ga pernah bosen karena tempatnya cozy, makanannya juga enak. Kali ini nyoba menu2 breakfast 😁 - tahu telor : rasanya gurih, bumbu kacangnya juge lekoh ada toge nya jadi fresh. - kue basah : nyoba onde2 yg gede banget, rasanya enak cuman agak alot karena udah dingin. - nasi uduk komplit : nasinya gurih santan, pelengkap lain seperti ayam, tempe orek, telor dadar, kentang balado, soun sama waluhnya sangat melengkapi nasi uduk nya karena semua rasanya enak. - lontong cap gomeh : gurih kuahnya pas, lontongnya lembut, potongan ayamnya banyak, ada tahunya juga, porsinya mengenyangkan. - risoles : juara banget , isinya keju, enak & gurih, garing diluar tapi lembut di dalam. - roti bakar coklat : rotinya gendut tapi lembut pas digigit. Perpaduan pas coklat & serutan keju bikin rotinya endul. - globe amarath : teh nya dimasukin bunga globe amarath, rasanya aman aja cuman ada aroma bunga nya. - kopi susu tubruk : perpaduan kopi sama susunya pas, pas diseruput lekoh rasanya kaya banget. - kopi jos : kopi hitam panas ditambah arang panas 😁 saya kira rasanya pait, terus pas nyoba ternyata rasanya enak, ada manis & pahit. Perpaduan yg pas 👍","Tahu Telor, Nasi uduk komplit, Lontong Cap Gomeh, Risoles, roti bakar coklat, Globe amarath, Kopi Susu Tubruk, Kopi jos, Kue Basah"," Rp. 50.000 - Rp. 100.000


",Naripan,Indonesia,3.8
henie_herliani,Gyumbox,"Udah sering ke gyumbox, ga pernah bosen karena rasanya selalu enak. Kali ini nyoba makan di outlet gyumbox yang baru dikota baru parahyangan. - gyumbox cube : dagingnya juicy, full daging tanpa lemak. Rasanya enak berasa bumbunya. - Crunchy smoked chicken : rasanya kurang smokey, kaya ayam goreng biasa aja 😁 tapi rasanya enak. - kulit goreng : garing banget kulitnya ditambah serundeng jadi gurih rasanya. - smoked wagyu : sesuai namanya bener2 kerasa smokey nya. Dagingnya diiris tipis2, lembut, ada potongan lemak2nya juga. Enak juga rasanya. - rawon : lekoh banget kuahnya rasanya ada asin & manisnya. potongan dagingnya besar2, - sambelnya ada 3 pilihan : merah, kencur sama ijo. Tapi menurut saya sambelnya kurang pedas 😁- semua menu keringan disajikan dengan kriuk & sayuran. - kriuknya dari jamur, rasanya garing & enak, tidak seperti makan sayur 😁- sayurnya dari daun singkong , rasanya enak, gampang dikunyah & kering teksturnya. - ice cream : dpt bonus karena nge tag, follow & nge post pas makan di gyumbox 😁 ice cream jadi bukan home made dari gyumbox ya lgsg. Rasanya vanilla - mixed berries : perpaduan buah strawberry & blueberry, rasanya seger banget. Ada manis & asem","Gyumbox cube, Crunchy smoke chicken, Kulit Goreng Serundeng, Smoked Wagyu, Rawon, Kuah Kaldu Ayam, Mixed Berries, Ice Cream"," Rp. 50.000 - Rp. 100.000


",Kota Baru Parahyangan,Indonesia,3.8
henie_herliani,Bang Sate Bang,"Jangan kaget kalo pas masuk dipanggil sayang 🤣# Pelayanan nya ramah & cepat, tempatnya nyaman & bersih. # Buat menu sate2an ada 2 pilihan cara masak : bisa digoreng / dibakar. Kali ini nyoba sate2an digoreng. # Pilihan satenya banyak, bisa ambil sendiri sesuai selera. # Untuk saus kacang & sambelnya ambil sendiri & bisa refill sepuasnya. - nasi kuah campur gule sapi : kuahnya cenderung berasa kayak jamu, jadi terlalu banyak rempah . Rasanya gurih, potongan dagingnya besar2 tapi lembut. Ada pilihan gule sapi , kambing & ayam. - tongseng : kuah gurih manis, dipadu tomat yang segar. Potongan dagingnya besar2, tapi lembut. - sate ayam asin pedas : rasanya enak, dagingnya lembut pas dicocok saus kacang, bubuk cabe & koya. Wajib dicoba bagi penyuka sate pedas. - sate usus ayam : teksturnya lembut pas digigit, bumbunya berasa. - sate buntel solo : best seller nya sate disini & wajib dicoba. Sate nya full daging sapi, rasanya enak, satenya gendut. - sate ati ampela : kering tapi pas digigit lembut, bumbunya juga berasa - sate telur puyuh : rasanya manis, cocok dicocol saus kacang + sambel. - sate lilit bali : empuk pas digigit karena daging ayam. Rasanya enak berasa bumbu , ada aroma serehnya. Satenya gendut juga - jeruk murni : rasa jeruk asli, manisnya pas, seger.","Sate ayam asin pedas, sate usus ayam, Sate Buntel Solo, Sate Ati Ampela, Sate Telur Puyuh, Sate Lilit Bali, Nasi kuah campur gule sapi, Tongseng Kambing, Jeruk Murni"," Rp. 50.000 - Rp. 100.000


",Burangrang,Indonesia,4.0
henie_herliani,Ipizz Da Nicolino,"# ada VIP room, cocok buat berbuka ( bisa reservasi langsung) # menu calzone chunky apple ada promo diskon selama bulan Ramadhan Pilihan menu pizza nya banyak banget, dari yang manis sampe yang asin juga ada. Tempatnya cozy, pelayanan ramah, bersih juga. - pizza Margherita pepperoni : pizzanya tipis, saus tomat nya asli dari cacahan tomat gitu, cuman kurang berasa keju, bagi saya yg penyuka keju. - pizza royal Truffle : saus pizzanya dari jamur, potongan jamurnya juga banyak, berasa kejunya- pizza oncom : bagi penyuka pedas wajib dicoba karena bisa pilih level dari 1 - 10 . Rasa lokal yang naik kelas - calzone chunky apple : pizza manis toppingnya didalam yang banyak banget. Potongan apple nya besar2, ada rasa kayu manisnya. Tekstur pizzanya lembut & gendut. - calzone strawberry choconut : wajib banget dicoba karena rasanya enak banget, pizza nya lembut, isinya melimpah. Selai strawberry nya home made, segar & bentuknya utuh. Coklatnya lumer, manisnya pas. - spaghetti oriental : daging ayam chasiu rasanya manis, spaghetti nya sudah terpotong2 jadi tinggal hap, tekstur nya pas, disiram saus dabu2 bikin rasanya jadi berwarna. - choco berry : perpaduan coklat & selai strawberry yang pas . Manis & segar karena ada potongan strawberry yg utuh. Coklatnya ga pelit karena lekoh.","Pizza Margherita pepperoni, Pizza royal truffle, pizza oncom, calzone chunky apple, Calzone strawberry choconut, Spaghetti chicken oriental, Choco Berry"," Rp. 50.000 - Rp. 100.000


",Pasir Koja,Italia,4.0
henie_herliani,Warung Nasi Ampera,"warung nasi jadul yg masih buka sampe sekarang. Konsepnya lebih bagus, tempatnya lebih cozy, dan yang penting rasa makanan yg tidak berubah tetap enak. - nasi liwet : nasinya gurih berasa rempahnya & pulen. - tamusu : ukurannya lumayan, berasa bumbunya, lembut & gurih. - gepuk : gepuk nya enak, lembut gampang dikunyah, full daging. - usus ayam : ditusuk dalam bentuk sate, rasanya juga enak, berasa bumbunya. - tempe goreng : standar nya tempe goreng, tapi sudah dikasih bumbu. - perkedel jagung : menu wajib klo ke ampera, karena rasanya enak, garing, mantep pokoknya. - tahu goreng : tahunya lembut & enak juga","Nasi Liwet, tamusu, Gepuk, usus ayam, Tempe Goreng, Perkedel Jagung, Tahu Goreng"," < Rp. 50.000


",Otto Iskandardinata,Indonesia,3.8
henie_herliani,Ganesha Cafe,"pertama datang lgsg sibuk foto2 🤣 karena spotnya bagus. Makan dilantai 3 ditemani pemandangan & angin. - chicken cordon bleu : ayamnya enak berbumbu dibalut daging asap + keju yg meleleh. Kulitnya kering tapi dalemnya lembut, ditambah cocolan saus nya bikin tambah oke. Porsi Kentangnya lumayan banyak, ada saladnya juga. - nasi goreng buntut spesial : porsinya lumayan besar, sudah ada potongan daging di nasi gorengnya, ditambah daging lagi 2 potong diluar nasi gorengnya. Enak banget nasi gorengnya, rasa rempah & perpaduan potongan dagingnya yg banyak bikin rasanya makin top. - americano ice : kopinya berasa, tapi ga terlalu strong. Gulanya dipisah biar disesuaikan dengan selera pembeli. - sweet ice tea : teh nya enak, manisnya pas.","chicken cordon bleu, Nasi Goreng Buntut Spesial, americano ice, Sweet Ice Tea"," Rp. 50.000 - Rp. 100.000


",Supratman,Kafe,3.8
henie_herliani,Fuego Roasthouse,"tempatnya cozy banget bikin betah, ditambah menunya yg beragam jadi banyak pilihan. Nyoba beberapa menu jagoannya Fuego : - ice chocolate latte : coklatnya berasa, cuman kurang manis. - tropical blues : rasanya seger gitu, perpaduannya pas. - spaghetti carbonara : tekstur mie nya lembut, creamy banget rasanya. - spaghetti aglio e lio : tekstur mie nya lembut, ada rasa pedas2nya cuman bumbunya kurang berasa. - honey ginger chicken wings : ayamnya digoreng tepung jadi crispy, ditambah saus honey Ginger . Enak & pas bumbunya. - mac & cheese : juara banget wajib dicoba, keju nya berada banget, tapi ga bikin eneg. Tekstur macaroninya pas, ada potongan sayurnya juga wortel & buncis, ada potongan dagingnya juga. - supreme taco : kulit taco nya enak crispy & lembut, isianya ada daging ayam yg sudah berbumbu yang potongannya gede2. Ada saus mayonaise sama sayurannya juga. Perpaduan saus , ayam & taconya pas & enak. Cuman kulit taco nya kegedean, tapi isinya kurang padat. - heat for two : ayamnya kurang berasa bumbunya, ga berasa smoky juga. Tapi klo ditambah saus jadi enak rasanya. Ada saus gravy yg manis sama saus chimicurry yg juara karena rasanya enak bikin ayamnya lebih berasa. - butter ricenya juara juga enak, bumbunya berasa & pas. - potato wedges nya juga juara, full bumbunya jadi lgsg makan juga udah enak. - french toast : rasanya unik karena ada rasa nanas dari ice creamnya, rotinya juga lembut.","Ice chocolate latte, Tropical blues, Spaghetti Carbonara, Spaghetti Aglio lio, Honey Ginger Chicken Wings, Mac & Cheese, Supreme Taco, Heat for two saus gravy & chimicurry  butter rice + potato wedges, french toast"," Rp. 50.000 - Rp. 100.000


",Banda,Barat,3.8
henie_herliani,Cizz Cheesecake & Friends,"udah lama ga kesini, kangen pengen dessert enak. Rasanya ga berubah tetap enak, cuman harganya aja yg berubah 😆 . - cheese melt : rasanya keju banget, didalemnya ada potongan keju. Teksturnya lembut, Wajib banget beli klo kesini. - cheesecake portica : teksturnya lembut, kejunya berasa, ada potongan buah kiwi, strawberry, anggur dan jeruk diatasnya. Perpaduan pas keju & buah jadi seger.","Cheese melt, Cheesecake portica"," < Rp. 50.000


",Laswi,Toko Kue,3.6
henie_herliani,Sangoo,"kali ke 2 makan di sangoo. Kali ini nyoba rasa salted egg sama fresh orange, paket berdua. - salted egg : berasa banget salted egg nya tapi ga bikin eneg, potongan ayamnya lumayan banyak, sausnya ga pelit. Nasi hainan nya juara, enak & pulen, recommended banget. - fresh orange chicken : rasanya seger, level pedasnya bisa di request sesuai selera, perpaduan pedas & segar, ditambah nasi hainan mantap banget. Ga bosen makan disini karena rasanya enak",Paket duaan hainan creamy salted egg + fresh orange chicken," < Rp. 50.000


",[ Laswi ],,3.8
henie_herliani,Restoran Sederhana,"ga pernah bosen makan disini. Menu yang banyak, pelayanan yg cepat, dan rasa yang enak. Cuman khasnya sambel ijo itu kurang pedas, walaupun sudah ngambil banyak sambel. - rendang : dagingnya tebal tapi empuk, kaya akan rempah2, bumbu rendangnya juga banyak, rasanya enak perpaduan manis dan pedas yang anget. -  ayam pop : rasanya enak dan gurih, empuk juga dagingnya. Dicocol sambal bikin rasanya tambah mantep. - sayur nangka : nangkanya empuk, kuahnya enak, bumbunya berasa. - sambal ijo : khasnya sambel ijo di restoran padang, ga berasa pedasnya. - jus alpukat : alpukat nya berasa, dicampur sama kental manis coklat. Cuman rasanya agak kurang manis.","Rendang, Ayam Pop, sayur nangka, Sambal Ijo, Jus Alpukat"," Rp. 50.000 - Rp. 100.000


",Pasteur,Indonesia,3.8
henie_herliani,Sumeragi,"recommended ayce, harganya oke tapi menunya banyak. - - Untuk kuah shabu2 nya yang miso  bumbunya berasa gurih rasanya. Klo kuah tomyum enak dan segar rasanya. Recommended yg kuah tomyam & miso. Tapi dimeja disiapkan 3 varian kuah : kaldu, miso & tomyam. - untuk pilihan saus grillnya juga banyak, ada yg pedas, ada yg manis .  - untuk dagingnya disajikan 2 varian : yg berlemak & tanpa lemak. Klo saya sukanya yg tanpa lemak alias full daging. - varian minumannya banyak pilihan, ada milo, blackcurrant, cappucino, lychee tea, infused water, ocha, air putih juga ada. Saya coba milo , berasa banget milonya. Yang cappucino juga berasa kopinya pas. - dessertnya juga byk pilihan, ada dorayaki, ice cream, bubur kacang ijo / item, salad buah, rujak, es buah, buah potong, puding. - Untuk cemilan ada takoyaki & sushi. Seru banget makan disini, suasana, pelayanan, rasa makanan semuanya memuaskan, recommended banget.",Bronze package," Rp. 100.000 - Rp. 200.000



Makasih Infonya!

Kamu belum login,",Riau,Jepang,4.0
henie_herliani,Kedai Asmara,"-  cakalangnya enak, dan gurih. Ga bau amis, bumbunya berasa. Cakalangnya menu andalan di kedai asmara, jadi wajib dicoba. - pepaya crispy nya crunchy, ada rasa asinnya, menu andalan kedai asmara juga. - nasi liwetnya harum & gurih, berasa juga bumbunya. Banyak pilihan menu nya, jadi banyak pilihan. Ada bir pletoknta juga. Saya coba di festival pergi kuliner, jadi menunya cuman ada beberapa aja yg ada.","Cakalang, Pepaya crispy, Nasi Liwet"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,3.6
